x,vx,z,vz,phi,w,Control_1,Control_2
0.7936436203,0.0177641362,7.347243974,-0.0626492755,-0.734993851,-2.1553546277,0,0
-3.0323101404,0.1387458297,1.9523849834,0.8961198859,-2.1003480437,2.2004385122,0,0
-3.245793309,-0.8983061725,4.6605945521,0.1528451766,-0.5629524184,0.4230365269,0,0
-1.9178379295,-0.6074759727,9.8168254707,1.7441679451,2.3755277688,-2.8407340026,0,0
4.5553169615,1.5835129151,2.8707972666,0.8617022812,3.0478482187,1.298034752,0,0
4.7853843039,-0.8794009237,3.1606610603,-1.3988026242,-1.386354228,-0.4480909762,0,0
1.9834332494,2.00901396407716E-07,3.5253582572,-1.2963301889,0.9436268513,-0.5026876007,0,0
-4.7464893408,0.6312460161,7.3967809195,-1.7382693836,0.9101898216,-0.454944037,0,0
0.982168595,-1.872024523,4.8520148134,0.087165651,2.6543269808,0.2841404544,0,0
0.0034564974,-1.1603335571,4.9698940003,-0.2769729849,1.7093681761,1.5403406851,0,0
-0.5809542221,1.7773336849,5.6366659661,-1.562613602,-2.4261216098,-2.4684755444,0,0
2.3448959262,-0.8580824236,6.2306117675,1.5137273484,2.8148467827,2.3334879152,0,0
4.261169718,1.4508498388,4.988015024,-0.3625472261,-2.211149944,2.6191174482,0,0
4.5363108921,-1.0896115342,7.5520476925,0.388812744,2.8975300569,-0.2093878741,0,0
0.5164870976,-0.4410057859,7.5699630827,1.9936763653,1.5817104902,-0.8795825584,0,0
-4.6979580573,-1.8608118537,4.6274800891,1.960370407,-0.084214863,-0.0181425125,0,0
-0.2701426724,0.8825186456,2.6822792025,-1.4835089743,-2.5538916799,0.8163501984,0,0
4.8634738295,-1.2336459252,2.308981331,0.0991435578,-0.2213772362,-0.7896190502,0,0
-1.7049765897,0.5842937197,6.3023485381,0.6151017227,-1.0925716517,-0.6134693279,0,0
-4.3262277184,-1.5534593132,2.6951722732,0.904239127,1.0150706515,2.574623973,0,0
-3.5299069534,-0.3432032705,3.0245986822,-1.4499528039,-2.3986711777,-2.5810086422,0,0
3.1040547809,1.3805619351,9.3307929314,-0.061212221,-0.5213750661,-1.5005380889,0,0
-4.0158921902,0.2499745018,2.4425334806,0.9938674472,2.5833126346,-0.393172323,0,0
4.030732913,1.2052237382,4.6598159248,-0.7104780241,0.9820204129,-1.1283821382,0,0
-1.8227046914,-0.101326652,1.489579464,1.8359855629,-1.6194176917,-1.6006151978,0,0
-0.6849302913,1.496495044,6.0372860458,0.9274898081,1.5244104591,-2.3938014903,0,0
-0.7248708439,1.4608093987,4.9093541606,-1.0248757237,1.7895046102,-1.0871632691,0,0
2.2948236293,-1.224966602,5.9166868648,-1.0127670296,0.9512857284,-0.3016675856,0,0
3.9505392323,-0.816325459,7.9232017619,1.7206782966,-0.3672560438,-0.3623777317,0,0
1.2522888425,1.2546328433,4.7004126375,-0.8711138994,-2.3868568505,2.2774516744,0,0
-2.0099581264,-1.0580752537,4.7597230895,-1.7389687215,-1.2200400221,0.3818620137,0,0
1.4953232999,-0.4846659257,7.5082528106,-1.1400847389,-2.0356138341,-1.3596682723,0,0
0.3183509842,-1.3748414248,4.3302445866,-1.1410328329,0.0632597038,-2.1240809877,0,0
0.9663356378,-1.0903206596,4.0207080048,-1.436969366,-2.4414786673,1.0045774983,0,0
-4.1337413282,-1.2346641393,5.4789361001,1.7593436827,0.8767120636,2.426211366,0,0
1.1577101044,0.0478852387,4.6505095802,-0.6786416684,-2.6651740752,0.7116922055,0,0
3.9653696733,1.9524195139,6.7282201361,0.5626652801,-2.281035908,-1.7616264493,0,0
3.3555272418,1.6262141102,6.8203970923,1.4848788124,1.8615421229,2.591020692,0,0
-3.5693752197,1.6627528563,4.827647372,1.2701785887,1.6570663877,0.306486221,0,0
-3.9317482683,-0.898521507,3.3329911106,-1.5655374237,-2.7024593264,-2.7667832086,0,0
-1.1791071002,-0.0443227242,6.5531520702,1.694553596,0.9631044442,-0.1434463387,0,0
0.484259136,1.3375381404,2.0864302733,-1.9928404281,-1.1711675196,-3.1402549205,0,0
4.2595118497,0.8207842458,8.0941016551,1.9101178747,0.7634258561,2.3898942684,0,0
-0.665801182,0.1432788438,6.3592491856,-0.2408479536,1.3008089296,1.4085675994,0,0
3.9079322926,1.1940808514,2.6749215355,0.0672723086,-2.8127813458,-0.4775685042,0,0
-3.3109076169,-0.6227596739,9.619235502,0.6287839475,0.5391300792,-1.9923341467,0,0
2.2149261042,-0.2684212012,0.6552049499,-0.8584683925,-0.2920419182,2.2720191951,0,0
0.5525651105,-0.6545123642,8.8528459647,-0.2618754661,2.3338256183,-0.662967447,0,0
-3.1856670814,0.8216069105,7.9647387861,-0.5028082322,0.0243309402,-2.8221280281,0,0
-3.5401279316,1.5871540238,6.9686028866,1.7149876538,0.7006582456,1.7807724251,0,0
2.3324169813,-0.4759669829,1.1997413339,-1.6120104041,-1.5577343893,-1.5580333803,0,0
4.2009408736,-0.1372564305,5.8317642265,1.2085172763,1.7758643682,2.3677275695,0,0
4.4599516594,-0.8749059233,3.6826277494,-0.9812238201,1.793000638,-2.5494924582,0,0
0.6945688191,0.9906834529,2.7998891412,-1.524093872,-1.9060147468,-0.0071003623,0,0
-3.0416264602,-0.8759091718,0.6505912,-0.4877230211,3.1283587455,1.154675518,0,0
-3.6510286951,0.4136811492,5.101023878,1.7653511097,-0.8077045053,-1.2452288249,0,0
3.7522805446,-1.2125693177,0.1753721658,1.7070801595,-0.651787783,-2.6475608405,0,0
3.9141222445,-1.2171635065,0.864709334,-0.1062548034,-1.1552601085,-2.9659267292,0,0
-3.3903261999,1.6726051222,1.6526713743,1.0207947116,-2.3593640851,-0.5977213192,0,0
3.4023891211,0.4125921144,4.5894370726,0.9896505586,2.7517212515,2.2279848491,0,0
-0.1728185737,-1.9368856984,5.3943754845,-1.4024673159,0.8204097945,-1.4165390833,0,0
-3.5853103477,1.2965082239,3.0846772429,-0.0665237068,3.02355384,-2.3423088303,0,0
3.4694347306,-0.6739014208,9.8084649405,1.649985374,1.717382561,-2.2774995073,0,0
-1.0573089013,1.0464199382,5.7853303864,0.1724912355,0.5012782646,-2.7814430242,0,0
1.0992584475,1.8072693035,7.218067749,0.8658022818,-1.2019402133,1.5708811109,0,0
0.8487012522,0.3527801495,6.3758045388,-0.1399975431,2.3066725794,-1.024506711,0,0
1.645525468,0.0666468843,6.0455246244,0.8735481956,-0.7409229678,-2.6526341158,0,0
-1.516166729,1.1994547144,9.7244565887,-0.2276376721,2.7644709944,-0.7310494695,0,0
-0.9685142065,-1.944441741,5.7216415543,1.9989905966,2.9495626593,0.6106717626,0,0
-2.1498985483,0.1888363076,3.0209100048,1.1822463168,-2.635272441,-2.5838801707,0,0
3.2274330785,1.1076452114,9.2661885313,1.9266598151,1.2870270172,1.0433557545,0,0
-1.7025282301,1.9860517719,6.2086939804,-0.5698395132,0.5079836223,0.7618890477,0,0
0.6738181238,0.7624985136,8.3748886586,0.8183511813,0.9046308745,0.6719216556,0,0
-4.2096670466,-0.8796027909,5.5790200104,0.0780828347,2.2705849187,-1.6369804675,0,0
3.5929929872,0.8818532144,8.7044943629,0.7199074124,-1.6825995966,-0.2066183518,0,0
-3.6075475562,-1.479183089,9.4639241757,0.9328316003,-0.9779423498,-1.5705197052,0,0
2.8797182326,-1.4469059939,4.236105741,-1.947121029,2.5797307087,1.9484813459,0,0
0.5283897289,-0.2919634367,1.9720805983,0.7721639712,-2.9773768623,0.039121594,0,0
-4.4712133887,0.1207555263,2.2024656547,1.9001141465,2.5972556144,2.0926824663,0,0
4.8487995864,1.109410968,1.7258179259,-0.5273918996,-1.8140512371,2.9567725599,0,0
2.1793041359,1.0561597706,6.1579618898,-1.9382266154,0.0803269294,2.7424944257,0,0
3.9639236107,-1.1412268341,4.9987206767,1.7272042413,-2.6813753169,2.2287122865,0,0
-4.1028635115,-1.5741091546,7.9850384226,-0.3647806994,1.6540326361,0.0089547411,0,0
4.3130893167,-0.4089393483,3.1270514694,-0.5843802499,-0.957428074,-3.0646149071,0,0
-2.7427611885,-1.4341671497,8.579598131,-1.4181719279,2.1431386404,-2.8279363763,0,0
4.0734934245,0.2941952569,7.5001946043,-1.2432018722,-1.1908722833,-0.5764060704,0,0
1.0720684963,0.3416871468,5.2464102511,0.3877269316,-0.3188510702,-3.1318034372,0,0
2.9233833461,-0.0146122565,9.9269094854,1.6372969247,-2.4848678769,2.8892808813,0,0
3.062065444,-1.6113885438,9.0951047932,0.2378764424,-1.50755425,0.9486391557,0,0
1.7986897374,0.6957838728,6.0984516116,1.5746298284,0.2181848908,-2.850914161,0,0
2.1497858423,0.1790585657,7.5269034487,-0.6832526013,-2.38103789,-0.1700805627,0,0
0.7056776577,-0.7970528942,2.3834058688,-0.4538959189,-1.3810987342,-2.7463830395,0,0
2.0144052991,-0.8869496566,2.3647889638,1.1020535413,1.0460459875,-1.4330952238,0,0
1.4281433704,0.3682375957,7.3801495435,-1.1335978073,0.3487223479,-2.0212775228,0,0
3.317321469,1.7780473687,1.6730703508,-0.0344798485,-2.9064451386,-2.1164118444,0,0
-3.2471960699,-0.8549359779,0.6529648397,0.4093487584,-0.2907218093,-2.2460141298,0,0
4.1884116341,1.7584238606,4.0936937618,-1.6187279133,2.9439265534,1.6791853831,0,0
4.6571420948,0.522910522,4.4404251729,0.1095289244,-2.1518287667,0.7162227664,0,0
-2.9830346455,-1.0860738774,7.6859594948,-0.470537447,2.4473793998,0.4579664847,0,0
-4.444478524,-1.8193569696,3.7067553616,-0.7418111999,2.0946076374,0.1991792917,0,0
1.0119344425,1.3368886146,8.0131143184,-0.3249944453,2.688849424,-3.0303648574,0,0
3.0233351633,-1.2784725089,6.4904046609,0.3957942149,-2.684208458,-3.0066917486,0,0
1.7310163115,-1.5238492917,9.2526861909,0.4315718145,2.1620111865,-2.7745187113,0,0
4.0528319353,-0.2768437944,3.47422291,1.2582917561,2.0024116732,-0.6940536357,0,0
-0.6229250957,1.0776191005,9.8330976993,0.5800797059,-1.6232300781,2.3037310457,0,0
-0.7306221022,1.236908146,4.4811027831,-0.0573695382,-0.2618457483,-0.2683749782,0,0
0.6907909555,0.8634192347,8.3969565441,-0.727047627,0.7017098135,1.0701850033,0,0
-4.4870335245,-1.4930013265,9.6527650757,1.7370546861,0.5063628508,0.1914477958,0,0
3.9078899479,-1.6354482391,5.9061546672,-0.6620892964,-1.8990823478,1.5866903575,0,0
3.377697763,-1.7605754075,4.7709806835,1.9371563732,0.6285142865,0.154069709,0,0
-2.3312387422,1.528479157,1.7306562757,0.2342199064,-2.3104504204,-2.0025485936,0,0
3.3879118002,0.6857667901,6.6447216321,1.2789024164,1.5313488092,0.2525633824,0,0
0.1880179548,-0.6926948418,9.6498307519,0.428784772,-2.2298131091,0.7061933548,0,0
-1.1431918269,-1.7386220477,1.76177432,0.343942659,-2.8493855359,2.3575710333,0,0
-0.6119609743,0.8418492557,6.5411973453,-1.0105847133,-1.4769174873,1.1076096025,0,0
-3.1760927865,-1.7302727202,3.2806723889,1.8153176403,1.3040076807,-2.8564475586,0,0
-2.6860725576,0.7608817385,5.075481484,1.1557790346,1.4983573223,0.4962696656,0,0
-1.1110977824,1.9772160707,1.8779712219,1.6324210761,-0.4646737956,0.6552277585,0,0
-4.4993167917,0.2095987789,3.3634271265,1.8170009394,1.1512994477,2.7715579507,0,0
-4.6188772229,-0.7044437947,7.060269128,0.9975874753,1.1494654649,-2.1072175098,0,0
-4.9668764583,1.1029203705,9.6684407249,1.7974470327,2.2429695695,-3.0761041711,0,0
0.6496079623,-1.7240782549,3.4255379936,-0.4473608805,1.5011222398,2.5884592294,0,0
2.6987690695,-1.6859114613,4.2337165333,-1.9724568718,-1.4182893517,2.7906141819,0,0
1.8338051448,-0.8220500299,9.6649327049,1.9102711962,2.4355010747,2.8300726417,0,0
-2.380032736,-1.6198789071,1.6689390635,1.1116092676,-0.1441274667,1.8065115359,0,0
-4.1468994532,-1.1153334078,2.3396258213,-1.569509312,0.6360945967,1.0015381395,0,0
4.1137154893,0.379274039,8.1690615363,-1.1810090395,-1.2901621558,2.3923255849,0,0
2.7655971473,0.6990924257,8.1837843884,-0.3985704549,2.2881760281,0.7504811315,0,0
-1.0293249643,-0.5870307716,9.6924076763,1.8502085686,-3.0234568246,0.334871874,0,0
0.2739926251,0.1086279492,3.5266815045,-1.9625074637,-0.1487665871,2.7884437245,0,0
1.12577265,1.619960434,7.3905609233,-1.9432754599,-0.8953775761,1.5265349771,0,0
2.305293448,0.4642017973,4.5185851247,0.4486751517,1.9627764032,-1.2017932959,0,0
4.3208987335,-1.6658936745,4.285251165,1.1832657095,-2.4525631904,-2.0837729062,0,0
-4.9569857916,1.1890663768,9.7268089517,0.4024190596,2.5925441771,-0.8535420489,0,0
-1.6797264083,-0.5778573503,2.3080433237,0.0891266248,1.4784029155,-0.582106408,0,0
2.0189537455,-1.8809413789,8.852382902,1.7516689709,0.3878743336,0.4467179139,0,0
-0.4365168601,0.0556854374,2.3619327682,-1.5715086195,0.5002222426,-1.8682130709,0,0
0.5821343564,1.5416522121,1.6401247864,-1.5743559891,0.0953477004,-1.9297540595,0,0
2.3421101511,-1.3752274514,2.7495269477,0.9125545656,-1.815594855,-0.0423345612,0,0
-4.8187786879,1.7238730905,6.4711045751,0.7133973005,-1.0032291473,-2.0530217794,0,0
0.6821567193,1.6839351376,7.8279711221,-1.0092288115,-0.0917584575,-0.4214064538,0,0
1.6918266572,1.3091091242,5.5735137468,-0.3642906132,1.7252910102,-2.0447953567,0,0
-3.0945213775,-0.7353145657,4.4850875993,-1.5555357194,1.8603038257,1.7399315638,0,0
1.5095396029,1.9190948349,2.191572611,-0.0948249328,-0.8552193225,-1.6764729366,0,0
-2.9317358698,-0.7021095333,6.2486415891,1.0609070496,2.2701162066,0.0449377521,0,0
-2.9004485383,-0.215487707,5.0333665948,0.3262157874,0.5372927758,1.7248018887,0,0
-4.4600368237,-0.5244625084,3.7985592874,1.2010510952,-2.4197563043,0.1159243299,0,0
-1.6139072606,0.4267492953,9.2937116246,0.7699482457,2.8070309088,3.0080023771,0,0
-3.9765133362,0.7786816111,2.7234691499,-0.5292961211,1.2177119025,1.1907902109,0,0
1.9726543092,-1.8259591706,2.3065001237,-1.0501891834,-0.0437349399,-2.9795281707,0,0
-2.2085985694,1.7406427495,6.9163515175,1.0378438805,-3.1195512252,-0.8414538174,0,0
0.1961231132,0.0254455158,9.3423783271,1.1824950866,1.8364216126,0.4998626687,0,0
-3.5107264125,1.477644042,9.0267156033,1.1872436144,2.5652078208,-0.9117509868,0,0
-4.1875334216,0.184389078,6.713263675,0.321871843,-0.1006538673,-1.067124689,0,0
1.3464742935,-0.6763671122,3.1916103146,0.3882041566,-2.9830427986,2.5236535872,0,0
1.6837216207,-1.4476896582,6.6125599623,-0.8517530203,-0.1499915828,-2.6405933273,0,0
-1.2085365526,-0.9146899869,7.4939900668,-1.5119415634,0.0334377669,-0.2363219809,0,0
1.4511989387,-0.0286735245,8.1315471673,-1.3102792266,0.7345978244,1.5217793164,0,0
3.0708096815,1.1054425853,5.1730085457,-1.4373164603,0.1965103484,0.8099867124,0,0
-2.153375452,-0.1160841479,2.2539815139,1.6439372829,-3.1318413684,-2.6965097195,0,0
2.8181467941,-1.9324080172,5.0626448958,-1.3693848741,0.0920996827,2.4718346665,0,0
-4.3279799787,1.8516928265,9.88776013,-1.7794697519,-3.0695793122,2.706369307,0,0
4.0659112821,1.7554479481,8.5383618876,-0.7892435765,1.4916299945,-1.4080957713,0,0
-0.342265413,0.3406998962,1.3723636898,0.0734184842,-2.3931331682,0.6430776095,0,0
-0.1111291575,1.2816423253,4.6569767981,-0.1712725922,1.8051575975,2.5834616368,0,0
0.3566363111,0.8910883059,6.4435665519,1.0237033904,-2.2174792601,-1.1134360747,0,0
4.5052039845,-0.8638956411,5.9994151684,-0.9775910631,-0.0552095847,2.0770795636,0,0
3.7861881645,-0.4509157922,3.0879403535,-0.7928569394,-1.2317866621,0.3766485643,0,0
-1.6386327932,1.9286441748,5.0375453938,1.5327552389,-1.0882883846,-2.6709806663,0,0
-2.1377803815,-0.1205640565,8.0157282619,0.5803391828,-3.026560695,-0.199149619,0,0
-1.6269356386,1.5911887614,6.0257078377,-0.2589526654,0.0750373954,2.6237868698,0,0
1.2334348108,1.782419096,5.4122843055,-1.1640323242,-1.9012947683,-2.8402690066,0,0
-0.8547861723,-0.3831593798,0.7175474951,1.3747743675,-0.9946933236,-2.8466463107,0,0
-3.0811891176,-1.2307035903,1.1863771017,1.916538903,1.4657366564,-1.2283149192,0,0
-1.5470692839,0.6001397174,6.3609820495,-1.965168356,1.192274065,-0.1701792222,0,0
-3.9285999007,1.8816202688,5.9719227814,-1.05664608,2.0822529797,-0.7921354759,0,0
4.9913425506,-1.5451683429,1.7868464425,-1.4744689769,0.8652900551,0.3411595766,0,0
-2.6222736485,-0.9964446553,3.9860708001,1.5666891055,3.0530476184,-1.6397784578,0,0
-2.8431980973,-0.6712207947,4.295653394,0.0367511079,2.0710374882,-2.8614139217,0,0
0.5562718393,0.5368643902,8.7024119764,0.8786162297,1.3469342577,-1.3284790321,0,0
-3.2601878045,-0.5697575464,9.3852539345,-1.7128307046,-0.2585590831,0.6245464931,0,0
-4.5441965694,-0.2651951745,7.0729907196,-1.451533583,-2.1746825869,-1.6963238096,0,0
-4.6984523525,1.2390548625,0.838481037,1.0444683791,-1.2938013927,2.030354091,0,0
1.470275272,-1.7504064234,2.0517726674,0.2462466088,2.5561888768,-0.4699487166,0,0
3.2914367009,0.8629616156,0.0623285176,-0.7750041388,-2.4160611179,-1.7130865322,0,0
3.1869307884,1.9844237454,3.9462584837,-1.1696430808,1.9365607622,0.4006617868,0,0
3.225226008,-0.0084193609,1.9802884289,0.6464817621,2.6415187666,-2.4715957676,0,0
-1.0855833326,-1.9759005425,7.7446696666,-0.5669809663,0.4391262555,-2.3578563093,0,0
-0.2795845069,-1.5264618532,4.1233589496,-1.9324669771,-0.1602881245,0.4869076598,0,0
0.5888853761,1.0717753229,5.0988341653,1.4925392558,0.9501915908,-2.2210490159,0,0
1.3767302585,0.567042178,2.6277820674,-0.3228821989,-0.2037098864,2.2728431458,0,0
-3.8472077198,1.7966994344,5.3334471051,-1.0760869952,2.951893919,2.4900579512,0,0
-0.7890579985,1.1712573436,1.4354680892,-1.7255846341,-2.893526935,-1.284939157,0,0
-1.7896591739,1.5910199214,9.6470214181,-1.8244196532,0.4051000741,-1.0284578866,0,0
-0.8735729698,1.7336264407,4.8034545483,0.8024279957,-2.2459388606,0.6424322194,0,0
0.6521676054,-0.4570440596,6.3469875089,0.8726787041,0.5486877015,2.6583757263,0,0
2.9558958181,1.3109028675,3.0511638957,-0.0259361468,0.2832868428,-2.217769715,0,0
-0.4454811288,0.7517159634,7.034312916,-1.2369672651,0.2841865898,-3.0049895047,0,0
4.0759680343,-1.1485566077,8.1560237849,1.5718726875,-2.1614895585,2.0675157092,0,0
-2.2369636028,0.2689437221,4.0628929814,1.5600742583,-1.8007168439,0.6545885287,0,0
-4.012108963,0.5739968087,9.4864076106,-1.6651382343,1.1504975406,1.2100421104,0,0
4.8044169863,-1.7752317177,4.7148432559,1.6587551164,-0.8242643809,-2.3408847687,0,0
4.5517505688,-1.7532473771,9.1182888546,-0.8366737778,2.7602076172,-2.2170047969,0,0
-0.0724139208,-0.2064787665,9.4193207043,-1.7777814316,-0.9097191125,-1.4487586776,0,0
3.4370927703,-1.4435977198,5.2485176313,0.1983195037,0.8872550793,-0.4221275909,0,0
0.8817514523,0.3577162306,6.2486548171,0.1340878901,-0.1697335485,-0.3908928063,0,0
-1.4704975953,-0.5699554543,4.817408775,0.8849251698,-2.3072795103,0.5682175351,0,0
2.2522019665,0.1207146392,4.2998897115,0.1066123243,2.2219475981,-2.3082060573,0,0
-0.2226043399,-0.3076876264,4.268174668,-1.0329010283,-1.8701124991,-2.6606963106,0,0
0.3208892668,1.4255982616,9.5759936911,-1.443018578,0.7021832889,-2.3852287664,0,0
4.3842478077,-1.0910253128,7.7809212074,1.498428155,-2.0580895413,0.8994359846,0,0
-3.7505400265,-1.1935602723,8.149974212,0.3149935545,-0.1274310861,1.0868437189,0,0
-1.0929727798,0.3982492931,2.7995218333,-0.1919818449,-0.2793720477,3.1101532292,0,0
-2.7894566586,-1.5553460006,6.9167973099,1.8407639195,2.2456141619,-2.3770646417,0,0
2.6345488115,1.496596663,1.2536755737,1.6912618203,1.672218688,-2.7488047944,0,0
-1.2278748713,-0.2604014197,9.6891649518,1.6543338471,-0.544156848,-1.2001708682,0,0
3.8808265137,-1.8243360807,5.7772292644,0.7076877153,-2.4123085373,-1.5763881829,0,0
1.9725432782,-1.000179685,5.9426245593,1.2429219286,-0.0558179366,2.901727405,0,0
2.6486072896,1.5979681947,7.5424609349,0.3671762116,-2.0870179601,1.5146221115,0,0
1.935279561,1.0674049196,9.5800167698,-0.2510396668,-2.1465569856,-0.6841398573,0,0
-4.402435563,1.1103064092,5.8378299954,0.7721571371,2.6479456982,0.5095497695,0,0
-0.7876389362,1.6929170542,5.5580857761,1.8987088386,-3.0795100724,-2.3917074824,0,0
1.2545947397,0.6176167652,5.3015141974,-0.482879266,1.3151005871,2.5560241537,0,0
-1.9719561824,-1.0183377879,2.6356014032,-0.4823979253,-2.7477929362,1.5649505016,0,0
-4.7826656311,0.5218779765,7.2101241675,1.5445233141,1.8901017239,-1.1521739035,0,0
2.2506190474,-0.2684495848,6.2519423712,-0.3710714885,-1.532430517,2.7571307003,0,0
-4.5911824887,0.5465585088,7.4508058812,-1.8864073024,-0.2946816851,0.2203518782,0,0
-4.4595243143,1.4617079357,3.497423319,0.6256356464,-0.2393576607,-2.6454683099,0,0
3.9942684739,-1.6431431796,6.3387640392,-0.2750084638,-1.1120501723,-2.3579766386,0,0
-1.2478695347,-1.7501757246,6.9392147591,1.919212383,2.3996276978,1.0130278689,0,0
-0.9069579063,-1.9232365331,2.8990429606,-1.0838411732,2.307034309,2.6269995584,0,0
-2.9749771583,-1.5415142386,6.5243770911,-0.9520726977,-1.7968525638,0.1011231109,0,0
-2.1553100768,-1.3638678828,3.6107713603,1.7487413648,-0.0869511553,2.309428485,0,0
-3.5695040376,0.1263709122,8.4380813332,-0.5402885437,1.8344286793,-1.1233222189,0,0
3.0865069229,0.3726160689,1.0213977586,0.1076823502,-0.4221191201,-0.9290409923,0,0
3.392091156,1.6619304214,1.9053114897,-1.4854059498,-0.4200275216,-1.3807951054,0,0
1.2758032502,1.0109640921,1.8566355579,-0.4354971995,-1.5276140133,-2.9097198242,0,0
-1.8121648801,-1.3741183274,7.8164599473,0.1366383575,2.8164258211,-2.1861175885,0,0
0.2988443741,-0.6448080648,7.2527099448,0.7701766232,0.4200779329,2.2407526268,0,0
3.9787455089,-1.8591896352,3.6404993741,0.4910532892,0.8340555122,1.984428891,0,0
4.9806045263,0.711509336,3.4327685977,0.5638367915,-2.875759428,-1.5043212435,0,0
-3.064157689,0.6246102364,2.6518317934,1.1343586153,-0.3762094989,-0.3890418126,0,0
-3.6973952098,0.0526985501,8.7980460267,-1.8823750283,0.3073810164,1.2890683682,0,0
-0.8736873897,1.2697117019,9.5498853359,-1.536500262,2.6795352279,-2.6152321684,0,0
-1.8516012117,0.8138858636,6.8799583659,-1.1499726065,1.3990085092,1.4381997128,0,0
